Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover
"MERIDIA RE IV";ES0105559001;MLMIV;"Euronext Access Paris";EUR;18.55;18.55;18.55;18.55;"02/07/21 00:00";CET;-;-
"MERLIN PROPERTIES";ES0105025003;MRL;"Euronext Lisbon";EUR;9.60;9.60;9.60;9.60;"10/01/22 18:33";BST;1;9.60
MERSEN;FR0000039620;MRN;"Euronext Paris";EUR;36.90;37.10;36.05;36.25;"10/01/22 17:35";CET;14526;528781.15
"MESSER BELGIUM";BE0003222214;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"METABOLIC EXPLORER";FR0004177046;METEX;"Euronext Paris";EUR;6.94;6.94;6.54;6.63;"10/01/22 17:35";CET;222680;1489597.87
"METALEN GALLER";BE0038785821;-;"Euronext Expert Market";EUR;400.00;400.00;400.00;400.00;"20/10/15 11:30";CET;515;206000.00
METALLIANCE;FR0010492181;MLETA;"Euronext Access Paris";EUR;15.10;15.20;15.10;15.20;"10/01/22 16:30";CET;2;30.30
METHANOR;FR0011217710;ALMET;"Euronext Growth Paris";EUR;4.23;4.23;4.23;4.23;"10/01/22 16:35";CET;10;42.30
"METHORIOS CAPITAL";IT0004615396;ALMTH;"Euronext Growth Paris";EUR;0.03;0.03;0.03;0.03;"03/10/16 09:00";CET;1;0.03
"METRICS IN BALANCE";BE0974328602;MLMIB;"Euronext Access Paris";EUR;1.60;1.60;1.60;1.60;"03/01/22 16:30";CET;1700;2720.00
"METROPOLE TV";FR0000053225;MMT;"Euronext Paris";EUR;17.60;17.68;17.42;17.42;"10/01/22 17:35";CET;21447;376170.14
"MG INTERNATIONAL";FR0010204453;ALMGI;"Euronext Growth Paris";EUR;12.20;12.30;12.20;12.30;"10/01/22 16:38";CET;486;5930.10
"MGI DIGITAL GRAPHI";FR0010353888;ALMDG;"Euronext Growth Paris";EUR;36.95;37.00;35.50;35.60;"10/01/22 17:35";CET;4113;148374.50
MICHELIN;FR0000121261;ML;"Euronext Paris";EUR;154.05;154.50;151.95;152.50;"10/01/22 17:36";CET;326808;49908780.30
MICROPOLE;FR0000077570;MUN;"Euronext Paris";EUR;1.40;1.40;1.345;1.37;"10/01/22 16:50";CET;31516;43355.41
MICROSKIN;GB00BF553726;MLSKN;"Euronext Access Paris";EUR;0.03;0.03;0.03;0.03;"08/06/17 15:00";CET;10000;300.00
"MICROSOFT CORP SPL";US5949181045;MSF;"Traded not listed Brussels";USD;324.95;324.95;310.00;311.05;"10/01/22 15:25";CET;341;106389.30
"MICS PARTNERS";BE0010610377;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"MIGUET ET ASSOCIES";FR0010500363;MLNMA;"Euronext Access Paris";EUR;1.78;1.78;1.78;1.78;"07/01/22 16:30";CET;3700;6586.00
MIKO;BE0003731453;MIKO;"Euronext Brussels";EUR;106.50;106.50;106.00;106.00;"10/01/22 16:30";CET;150;15905.00
MILIBOO;FR0013053535;ALMLB;"Euronext Growth Paris";EUR;5.20;5.24;5.10;5.12;"10/01/22 17:29";CET;7884;40644.86
"MINCON GROUP PLC";IE00BD64C665;MIO;"Euronext Growth Dublin";EUR;1.42;1.42;1.42;1.42;"10/01/22 16:54";IST;594;843.48
MINT;FR0004172450;ALBUD;"Euronext Growth Paris";EUR;4.895;4.94;4.77;4.94;"10/01/22 17:35";CET;2621;12662.23
"MINTRA HOLDING";NO0010895022;MNTR;"Euronext Growth Oslo";NOK;3.835;3.955;3.79;3.79;"10/01/22 16:13";CET;267097;1017043.98
MITHRA;BE0974283153;MITRA;"Euronext Brussels";EUR;19.84;19.92;19.50;19.64;"10/01/22 17:35";CET;53570;1054121.62
"MKB Nedsense";NL0009312842;NEDSE;"Euronext Amsterdam";EUR;0.182;0.184;0.177;0.184;"10/01/22 16:19";CET;40635;7280.93
MLD;FR0013268067;MLAMY;"Euronext Access Paris";EUR;3.60;3.60;3.60;3.60;"19/01/18 14:38";CET;6600;23760.00
MND;FR00140050Q2;ALMND;"Euronext Growth Paris";EUR;5.48;5.66;5.37;5.47;"10/01/22 17:35";CET;6714;36959.67
"MOLTEN VENTURES";GB00BY7QYJ50;GRW;"Euronext Dublin";EUR;11.30;11.30;11.10;11.10;"22/11/21 12:56";IST;600;6678.00
"MONCEY (FIN.) NOM.";FR0000076986;MONC;"Euronext Paris";EUR;7800.00;7800.00;7800.00;7800.00;"05/01/22 12:46";CET;1;7800.00
MONFINANCIER;FR0010882886;MLMON;"Euronext Access Paris";EUR;0.72;0.72;0.66;0.66;"10/01/22 16:30";CET;11524;7757.28
MONTEA;BE0003853703;MONT;"Euronext Brussels, Paris";EUR;132.20;132.20;127.60;129.00;"10/01/22 17:35";CET;16089;2082982.00
"MONUMENTAL RES";PTMNN0AE0006;MLMR;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
MOPOLI;NL0000488153;MOP;"Euronext Brussels";EUR;306.00;306.00;306.00;306.00;"20/12/21 11:30";CET;1;306.00
"MOPOLI FOND";NL0000488161;MOPF;"Euronext Brussels";EUR;8100.00;8100.00;8100.00;8100.00;"25/10/21 16:59";CET;1;8100.00
"MOREFIELD GROUP";CWN814651014;MORE;"Euronext Amsterdam";EUR;0.308;0.308;0.296;0.296;"10/01/22 12:58";CET;1650;507.60
"MOTA ENGIL";PTMEN0AE0005;EGL;"Euronext Lisbon";EUR;1.278;1.281;1.261;1.269;"10/01/22 22:35";BST;362213;459796.31
MOTORK;GB00BMXH3352;MTRK;"Euronext Amsterdam";EUR;6.35;6.35;6.25;6.25;"10/01/22 17:35";CET;7770;48893.77
MOULINVEST;FR0011033083;ALMOU;"Euronext Growth Paris";EUR;42.50;42.50;40.40;40.60;"10/01/22 17:35";CET;5016;206640.20
"MOURY CONSTRUCT";BE0003602134;MOUR;"Euronext Brussels";EUR;340.00;340.00;340.00;340.00;"10/01/22 16:30";CET;6;2040.00
MOWI;NO0003054108;MOWI;"Oslo B�rs";NOK;209.10;209.10;200.90;200.90;"10/01/22 16:25";CET;1075869;218210286.10
"MPC CONTAINER SHIP";NO0010791353;MPCC;"Oslo B�rs";NOK;27.20;27.45;25.35;25.35;"10/01/22 16:27";CET;6803834;177616927.95
"MPC ENERGY SOLUTIO";NL0015268814;MPCES;"Euronext Growth Oslo";NOK;27.00;27.255;26.91;26.91;"10/01/22 16:25";CET;10441;282013.39
"MR BRICOLAGE";FR0004034320;ALMRB;"Euronext Growth Paris";EUR;10.75;10.80;10.70;10.70;"10/01/22 17:21";CET;18169;194545.95
"MTD FINANCE";FR0010518936;MLMTD;"Euronext Access Paris";EUR;5.88;5.88;5.88;5.88;"22/12/15 15:00";CET;17;99.96
MULANN;FR0012990968;MLMUL;"Euronext Access Paris";EUR;0.0445;0.0445;0.0445;0.0445;"11/09/20 16:30";CET;3296;146.672
"MULTI 24";PTMUS0AM0018;MLM24;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
MULTICONSULT;NO0010734338;MULTI;"Oslo B�rs";NOK;153.00;153.00;149.50;152.50;"10/01/22 16:25";CET;5576;846238.50
"MUNCHENER RUCKVERS";DE0008430026;MEURV;"Traded not listed Brussels";EUR;245.10;245.10;245.10;245.10;"10/01/22 17:35";CET;19;4656.90
MUNIC;FR0013462231;ALMUN;"Euronext Growth Paris";EUR;2.93;2.93;2.77;2.89;"10/01/22 17:19";CET;5387;15493.82
"MUSEE GREVIN";FR0000037970;GREV;"Euronext Paris";EUR;52.50;52.50;52.50;52.50;"04/01/22 16:30";CET;9;472.50
NACON;FR0013482791;NACON;"Euronext Paris";EUR;5.39;5.50;5.34;5.44;"10/01/22 17:35";CET;67360;364339.55
"NAI ORD SHARES";NL0015000CG2;NAI;"Euronext Amsterdam";EUR;11.00;11.00;11.00;11.00;"10/01/22 15:37";CET;191;2101.00
"NAI TREAS SHARES";NL0015000CF4;NAITR;"Euronext Amsterdam";EUR;-;-;-;-;-;CET;-;-
"NAI WARRANTS";NL0015000CH0;NAIW;"Euronext Amsterdam";EUR;0.2036;0.2036;0.2036;0.2036;"17/09/21 15:11";CET;5500;1119.80
NAMR;FR0014003J32;ALNMR;"Euronext Growth Paris";EUR;7.94;7.96;7.29;7.29;"10/01/22 16:30";CET;2352;17717.41
NANOBIOTIX;FR0011341205;NANO;"Euronext Paris";EUR;7.99;8.24;7.70;7.75;"10/01/22 17:35";CET;148072;1177587.14
NAPATECH;DK0060520450;NAPA;"Oslo B�rs";NOK;12.64;12.80;12.00;12.18;"10/01/22 16:09";CET;68911;844764.82
NAVAMEDIC;NO0010205966;NAVA;"Oslo B�rs";NOK;32.80;33.30;32.00;32.00;"10/01/22 15:49";CET;5600;183422.40
NAVYA;FR0013018041;NAVYA;"Euronext Paris";EUR;2.04;2.05;1.98;1.98;"10/01/22 17:35";CET;448479;896463.14
NEDAP;NL0000371243;NEDAP;"Euronext Amsterdam";EUR;61.00;61.00;59.90;61.00;"10/01/22 17:35";CET;1311;79026.30
NEKKAR;NO0003049405;NKR;"Oslo B�rs";NOK;10.76;10.76;9.95;10.10;"10/01/22 16:25";CET;275842;2805119.65
NEL;NO0010081235;NEL;"Oslo B�rs";NOK;14.60;14.73;13.725;13.725;"10/01/22 16:28";CET;8925166;125016258.46
"NEOCOM MULTIMEDIA";FR0004157543;MLNEO;"Euronext Access Paris";EUR;4.78;4.78;4.68;4.68;"07/01/22 16:30";CET;704;3298.72
NEOEN;FR0011675362;NEOEN;"Euronext Paris";EUR;34.58;34.68;33.82;33.94;"10/01/22 17:35";CET;154053;5244359.64
NEOLIFE;FR0011636083;ALNLF;"Euronext Growth Paris";EUR;0.302;0.3065;0.2955;0.3045;"10/01/22 17:35";CET;169175;50768.96
"NEOLIFE BS";FR0013282936;NLFBS;"Euronext Growth Paris";EUR;0.015;0.015;0.015;0.015;"10/01/22 16:54";CET;70000;1050.01
NEOVACS;FR0004032746;ALNEV;"Euronext Growth Paris";EUR;0.0006;0.0006;0.0005;0.0005;"10/01/22 17:35";CET;119299389;64938.51
"NEPI ROCKCASTLE";IM00BDD7WV31;NRP;"Euronext Amsterdam";EUR;5.90;5.90;5.90;5.90;"07/01/22 16:24";CET;20;118.00
NETGEM;FR0004154060;ALNTG;"Euronext Growth Paris";EUR;1.64;1.655;1.63;1.63;"10/01/22 17:23";CET;8707;14277.71
"NETOIL CAPITAL";GB00BF2PG875;NOC;"Euronext Growth Oslo";NOK;4.78;4.80;4.78;4.80;"19/07/21 14:33";CET;1000;4786.20
NEUFCOUR-FIN.;BE0003680916;MLNEU;"Euronext Access Brussels";EUR;12.00;12.00;12.00;12.00;"05/01/22 11:30";CET;35;420.00
NEURONES;FR0004050250;NRO;"Euronext Paris";EUR;34.80;35.30;34.30;35.30;"10/01/22 17:35";CET;5003;174100.60
"NEW SOURCES ENERGY";NL0009822014;NSE;"Euronext Amsterdam";EUR;0.055;0.055;0.055;0.055;"10/01/22 13:22";CET;14600;803.00
"NEWAYS ELECTRONICS";NL0000440618;NEWAY;"Euronext Amsterdam";EUR;14.35;14.35;14.35;14.35;"10/01/22 09:00";CET;60;861.00
NEWTREE;BE0003832491;NEWT;"Euronext Access Brussels";EUR;1.75;1.75;1.75;1.75;"04/01/22 11:30";CET;73;127.75
NEXANS;FR0000044448;NEX;"Euronext Paris";EUR;87.95;88.55;85.50;86.25;"10/01/22 17:35";CET;73462;6335246.80
NEXITY;FR0010112524;NXI;"Euronext Paris";EUR;41.62;41.64;40.56;40.92;"10/01/22 17:35";CET;48570;1995112.42
NEXPONOR-SICAFI;PTNEX0AM0002;ALNOR;"Euronext Growth Lisbon";EUR;0.372;0.372;0.372;0.372;"15/06/21 20:30";BST;1;0.37
"NEXT BIOMETRICS GP";NO0010629108;NEXT;"Oslo B�rs";NOK;7.02;7.10;6.80;7.00;"10/01/22 16:25";CET;357179;2484259.87
NEXTEDIA;FR0004171346;ALNXT;"Euronext Growth Paris";EUR;1.106;1.108;1.08;1.09;"10/01/22 17:35";CET;40585;44739.91
NEXTENSA;BE0003770840;NEXTA;"Euronext Brussels";EUR;75.10;77.60;75.10;77.30;"10/01/22 17:35";CET;1704;131160.90
NEXTSTAGE;FR0012789386;NEXTS;"Euronext Paris";EUR;91.50;92.50;91.00;92.50;"10/01/22 11:33";CET;51;4700.50
"NFL BIOSCIENCES";FR0014003XT0;ALNFL;"Euronext Growth Paris";EUR;2.39;2.39;2.19;2.19;"10/01/22 17:15";CET;11163;25478.03
NHOA;FR0012650166;NHOA;"Euronext Paris";EUR;17.18;17.18;16.12;16.14;"10/01/22 17:35";CET;6566;107701.12
NICOX;FR0013018124;COX;"Euronext Paris";EUR;2.80;2.80;2.715;2.715;"10/01/22 17:35";CET;73458;201976.64
"NIDAROS SPAREBANK";NO0010733082;NISB;"Euronext Growth Oslo";NOK;118.00;118.00;117.00;117.00;"10/01/22 11:26";CET;51;6017.00
NMC;BE0035966762;-;"Euronext Expert Market";EUR;2250.60;2250.60;2250.60;2250.60;"15/09/15 11:30";CET;18;40510.80
"NN GROUP";NL0010773842;NN;"Euronext Amsterdam";EUR;50.00;50.64;49.94;50.20;"10/01/22 17:35";CET;777212;39060971.33
NOBEL;BE0034574427;-;"Euronext Expert Market";EUR;45.00;45.00;45.00;45.00;"07/09/21 11:30";CET;4000;180000.00
NOKIA;FI0009000681;NOKIA;"Euronext Paris";EUR;5.438;5.49;5.387;5.415;"10/01/22 17:35";CET;492134;2663181.21
NORBIT;NO0010856511;NORBT;"Oslo B�rs";NOK;30.70;31.00;30.70;31.00;"10/01/22 16:09";CET;5899;182776.00
NORCOD;NO0010892912;NCOD;"Euronext Growth Oslo";NOK;111.20;111.80;107.20;109.60;"10/01/22 16:08";CET;6018;655519.40
"NORDHEALTH A-AKSJE";NO0011002651;NORDH;"Euronext Growth Oslo";NOK;37.005;37.995;36.00;36.08;"10/01/22 16:07";CET;1087;40286.78
"NORDIC AQUA PART";DK0061414638;NOAP;"Euronext Growth Oslo";NOK;65.00;65.50;64.10;64.50;"10/01/22 12:31";CET;2244;144338.70
"NORDIC HALIBUT";NO0003058109;NOHAL;"Euronext Growth Oslo";NOK;27.00;28.695;27.00;28.245;"10/01/22 16:10";CET;11452;323288.17
"NORDIC MINING";NO0010317340;NOM;"Euronext Expand Oslo";NOK;3.55;4.10;3.55;3.975;"10/01/22 16:27";CET;3975359;15315525.75
"NORDIC NANOVECTOR";NO0010597883;NANOV;"Oslo B�rs";NOK;19.85;20.50;19.60;19.88;"10/01/22 16:25";CET;1333549;26652431.98
"NORDIC SEMICONDUC";NO0003055501;NOD;"Oslo B�rs";NOK;279.20;279.40;258.20;258.20;"10/01/22 16:29";CET;876961;232765924.40
"NORDIC UNMANNED";NO0010907090;NUMND;"Euronext Growth Oslo";NOK;33.945;33.945;31.025;31.205;"10/01/22 16:18";CET;41538;1333084.76
"NORSE ATLANTIC";NO0010946445;NORSE;"Euronext Growth Oslo";NOK;14.40;14.888;14.20;14.26;"10/01/22 16:25";CET;152404;2186047.14
"NORSK HYDRO";NO0005052605;NHY;"Oslo B�rs";NOK;70.96;71.50;69.80;69.80;"10/01/22 16:28";CET;3494791;245876821.22
"NORSK SOLAR";NO0010941925;NSOL;"Euronext Growth Oslo";NOK;7.12;7.12;7.00;7.07;"10/01/22 15:36";CET;1428;10110.79
"NORSK TITANIUM";NO0010969108;NTI;"Euronext Growth Oslo";NOK;6.00;6.00;5.60;5.70;"10/01/22 16:25";CET;3456;20009.89
"NORSKE SKOG";NO0010861115;NSKOG;"Oslo B�rs";NOK;38.25;38.65;37.15;37.30;"10/01/22 16:25";CET;279591;10521273.90
NORTEL;NO0010900087;NTEL;"Euronext Growth Oslo";NOK;27.00;27.00;27.00;27.00;"10/01/22 09:00";CET;7;189.00
"NORTH ENERGY";NO0010550056;NORTH;"Euronext Expand Oslo";NOK;2.80;2.80;2.64;2.71;"10/01/22 16:25";CET;83880;225380.82
"NORTHERN DRILLING";BMG6624L1090;NODL;"Oslo B�rs";NOK;14.10;14.98;14.10;14.52;"10/01/22 16:19";CET;8337;123607.26
"NORTHERN OCEAN LTD";BMG6682J1036;NOL;"Oslo B�rs";NOK;6.55;6.80;6.55;6.70;"10/01/22 16:25";CET;151996;1015393.69
"NORWAY ROYALSALMON";NO0010331838;NRS;"Oslo B�rs";NOK;163.00;163.00;158.40;158.40;"10/01/22 16:25";CET;24492;3920865.40
"NORWEGIAN AIR SHUT";NO0010196140;NAS;"Oslo B�rs";NOK;12.22;12.392;11.66;11.74;"10/01/22 16:29";CET;7275243;87922222.05
"NORWEGIAN BLOCK EX";NO0010984966;NBX;"Euronext Growth Oslo";NOK;10.50;10.50;9.00;9.20;"10/01/22 16:26";CET;137142;1284423.55
"NORWEGIAN ENERGY";NO0010379266;NOR;"Oslo B�rs";NOK;158.00;159.00;152.00;152.00;"10/01/22 16:25";CET;5634;884295.60
"NOS, SGPS";PTZON0AM0006;NOS;"Euronext Lisbon";EUR;3.41;3.41;3.368;3.374;"10/01/22 22:35";BST;448603;1519348.14
NOVABASE,SGPS;PTNBA0AM0006;NBA;"Euronext Lisbon";EUR;5.50;5.58;5.44;5.46;"10/01/22 21:11";BST;5208;28726.18
NOVACYT;FR0010397232;ALNOV;"Euronext Growth Paris";EUR;3.876;3.97;3.765;3.81;"10/01/22 17:35";CET;525471;2021097.57
"NOVATECH IND.";FR0000185464;MLNOV;"Euronext Access Paris";EUR;4.80;4.80;4.80;4.80;"10/01/22 16:30";CET;8;38.40
NOXXON;NL0012044762;ALNOX;"Euronext Growth Paris";EUR;0.2808;0.2808;0.2614;0.2624;"10/01/22 17:35";CET;717522;194229.55
NR21;FR0014001PV6;NR21;"Euronext Paris";EUR;199.96;199.96;199.96;199.96;"10/01/22 11:17";CET;1;199.96
"NRC GROUP";NO0003679102;NRC;"Oslo B�rs";NOK;23.20;23.35;22.45;22.60;"10/01/22 16:25";CET;119277;2719387.30
"NRJ GROUP";FR0000121691;NRG;"Euronext Paris";EUR;5.74;5.86;5.74;5.80;"10/01/22 17:35";CET;27321;158572.62
"NSC GROUPE";FR0000064529;ALNSC;"Euronext Growth Paris";EUR;42.00;42.00;42.00;42.00;"05/01/22 11:30";CET;38;1596.00
NSE;FR0004065639;ALNSE;"Euronext Growth Paris";EUR;19.50;19.50;19.00;19.00;"10/01/22 12:19";CET;60;1156.00
"NSI N.V.";NL0012365084;NSI;"Euronext Amsterdam";EUR;36.10;36.40;36.05;36.10;"10/01/22 17:35";CET;23113;836237.75
NTS;NO0004895103;NTS;"Oslo B�rs";NOK;93.00;93.00;93.00;93.00;"10/01/22 09:00";CET;10;930.00
"NX FILTRATION";NL0015000D50;NXFIL;"Euronext Amsterdam";EUR;10.58;10.58;10.10;10.40;"10/01/22 17:35";CET;62737;644741.62
"NYKODE THERAPEUTIC";NO0010714785;NYKD;"Euronext Growth Oslo";NOK;79.00;79.00;72.20;72.90;"10/01/22 16:28";CET;219951;16303978.90
NYRSTAR;BE0974294267;NYR;"Euronext Brussels";EUR;0.29;0.34;0.2855;0.29;"10/01/22 17:29";CET;548035;169876.41
NYXOAH;BE0974358906;NYXH;"Euronext Brussels";EUR;19.90;20.60;19.76;19.90;"10/01/22 17:35";CET;21557;432544.84
"O SORBET D AMOUR";FR0013072741;MLOSA;"Euronext Access Paris";EUR;2.40;2.40;2.40;2.40;"05/01/22 16:30";CET;40;96.00
OBER;FR0010330613;ALOBR;"Euronext Growth Paris";EUR;7.95;7.95;7.95;7.95;"10/01/22 11:30";CET;290;2305.50
OBIZ;FR0014003711;ALBIZ;"Euronext Growth Paris";EUR;7.25;7.38;7.00;7.002;"10/01/22 16:53";CET;15393;111025.71
"OBSERVE MEDICAL";NO0010865009;OBSRV;"Euronext Expand Oslo";NOK;22.50;22.50;20.50;22.20;"10/01/22 16:16";CET;9142;195133.90
"OCCIDENTAL PETROL.";US6745991058;OCPET;"Traded not listed Brussels";USD;21.00;21.00;21.00;21.00;"10/06/20 10:38";CET;7;147.00
"OCEAN SUN";NO0010887565;OSUN;"Euronext Growth Oslo";NOK;14.80;15.50;14.80;15.10;"10/01/22 16:09";CET;16256;245710.30
OCEANTEAM;NO0010317316;OTS;"Oslo B�rs";NOK;2.49;2.49;2.45;2.49;"10/01/22 11:48";CET;46593;115133.97
OCI;NL0010558797;OCI;"Euronext Amsterdam";EUR;24.14;24.18;23.56;23.72;"10/01/22 17:35";CET;153497;3654848.20
"OCTOPUS BIOSAFETY";FR0013310281;MLOCT;"Euronext Access Paris";EUR;0.84;0.84;0.79;0.79;"10/01/22 16:30";CET;7666;6114.44
"ODFJELL DRILLING";BMG671801022;ODL;"Oslo B�rs";NOK;21.28;21.76;21.14;21.52;"10/01/22 16:25";CET;364056;7826988.20
"ODFJELL SER. A";NO0003399909;ODF;"Oslo B�rs";NOK;33.80;34.00;32.70;33.40;"10/01/22 16:25";CET;10261;344405.90
"ODFJELL SER. B";NO0003399917;ODFB;"Oslo B�rs";NOK;33.00;33.20;32.80;32.80;"10/01/22 10:34";CET;3141;103716.00
"ODYSSEY ORD SHARES";LU2355630455;ODYSY;"Euronext Amsterdam";EUR;9.925;9.925;9.925;9.925;"24/12/21 11:35";CET;1000;9925.00
"ODYSSEY WARRANTS";LU2355630968;ODYSW;"Euronext Amsterdam";EUR;0.75;0.75;0.75;0.75;"29/12/21 09:36";CET;75000;56250.00
OENEO;FR0000052680;SBT;"Euronext Paris";EUR;13.78;13.78;13.72;13.76;"10/01/22 17:35";CET;765;10527.38
OKEA;NO0010816895;OKEA;"Oslo B�rs";NOK;25.60;25.90;24.80;24.80;"10/01/22 16:25";CET;150238;3812755.00
"OKEANIS ECO TANKER";MHY641771016;OET;"Oslo B�rs";NOK;75.00;76.70;74.20;74.90;"10/01/22 16:25";CET;50594;3829264.20
"OL GROUPE";FR0010428771;OLG;"Euronext Paris";EUR;2.00;2.02;2.00;2.01;"10/01/22 16:57";CET;8088;16257.20
"OLAV THON EIENDOMS";NO0005638858;OLT;"Oslo B�rs";NOK;198.00;198.00;193.20;194.20;"10/01/22 16:25";CET;9867;1922196.00
"OLD ENGLAND";BE0034169251;-;"Euronext Expert Market";EUR;130.01;130.01;130.01;130.01;"01/12/15 11:56";CET;33;4290.33
"OLIMPO REAL ESTATE";PTOTP0AM0004;MLORE;"Euronext Access Lisbon";EUR;4.00;4.00;4.00;4.00;"16/07/21 15:30";BST;7;28.00
"OMER-DECUGIS & CIE";FR0014003T71;ALODC;"Euronext Growth Paris";EUR;9.90;9.90;9.79;9.80;"10/01/22 17:26";CET;1262;12437.97
ONCODESIGN;FR0011766229;ALONC;"Euronext Growth Paris";EUR;9.93;9.94;8.95;9.10;"10/01/22 17:35";CET;45805;428263.79
"ONE EXPERIENCE";FR0013266772;MLOEX;"Euronext Access Paris";EUR;2.00;2.00;2.00;2.00;"03/01/22 16:30";CET;755;1510.00
ONLINEFORMAPRO;FR0004174712;MLONL;"Euronext Access Paris";EUR;2.30;2.30;2.30;2.30;"04/01/22 11:30";CET;606;1393.80
"ONTEX GROUP";BE0974276082;ONTEX;"Euronext Brussels";EUR;7.435;7.48;7.305;7.425;"10/01/22 17:35";CET;161567;1195453.91
"ONWARD MEDICAL";NL0015000HT4;ONWD;"Euronext Brussels, Amsterdam";EUR;9.60;9.60;9.31;9.31;"10/01/22 17:35";CET;2706;25512.67
ONXEO;FR0010095596;ALONX;"Euronext Growth Paris";EUR;0.42;0.4395;0.42;0.43;"10/01/22 17:35";CET;70159;29636.96
"OPEN ORPHAN PLC";GB00B9275X97;ORPH;"Euronext Growth Dublin";EUR;0.27;0.27;0.27;0.27;"04/01/22 18:46";IST;1000;270.00
OPPIDUM;BE0003704187;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
OPTIMCO;BE0942448938;-;"Euronext Expert Market";EUR;71.00;71.00;71.00;71.00;"15/12/20 11:30";CET;53;3763.00
ORANGE;FR0000133308;ORA;"Euronext Paris";EUR;9.495;9.693;9.433;9.629;"10/01/22 17:35";CET;13833998;132892404.81
"ORANGE BELGIUM";BE0003735496;OBEL;"Euronext Brussels";EUR;19.70;19.70;19.40;19.70;"10/01/22 17:35";CET;3931;76694.76
"ORANJEWOUD A";NL0000370419;ORANW;"Euronext Amsterdam";EUR;6.00;6.05;6.00;6.05;"10/01/22 16:30";CET;1428;8613.90
ORAPI;FR0000075392;ORAP;"Euronext Paris";EUR;6.72;6.72;6.48;6.62;"10/01/22 17:26";CET;3729;24379.33
"ORAPI BSA";FR0013522216;ORAPB;"Euronext Paris";EUR;1.46;1.46;1.46;1.46;"10/01/22 10:14";CET;325;474.50
"ORBIS PROPERTIES";ES0105490009;MLORB;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
ORDINA;NL0000440584;ORDI;"Euronext Amsterdam";EUR;3.965;3.99;3.88;3.93;"10/01/22 17:35";CET;631103;2480643.41
ORDISSIMO;FR0013318052;ALORD;"Euronext Growth Paris";EUR;2.34;2.34;2.02;2.10;"10/01/22 17:37";CET;28416;63054.54
OREGE;FR0010609206;OREGE;"Euronext Paris";EUR;1.15;1.22;1.10;1.122;"10/01/22 17:35";CET;124834;143948.41
"OREY ANTUNES ESC.";PTORE0AM0002;ORE;"Euronext Lisbon";EUR;0.0745;0.0745;0.0745;0.0745;"30/06/20 17:13";BST;5400;402.30
"ORIGIN ENT. PLC";IE00B1WV4493;OIZ;"Euronext Growth Dublin";EUR;3.65;3.65;3.58;3.65;"10/01/22 21:00";IST;34918;126020.98
ORINOQUIA;ES0105534004;MLORQ;"Euronext Access Paris";EUR;1.14;1.14;1.14;1.14;"01/10/21 11:30";CET;5000;5700.00
ORKLA;NO0003733800;ORK;"Oslo B�rs";NOK;86.64;86.88;86.20;86.62;"10/01/22 16:25";CET;917769;79460820.72
"ORMONDE MINING PLC";IE00BF0MZF04;ORQ1;"Euronext Growth Dublin";EUR;0.011;0.011;0.011;0.011;"07/01/22 12:30";IST;1590;17.49
ORPEA;FR0000184798;ORP;"Euronext Paris";EUR;87.34;88.34;87.04;87.16;"10/01/22 17:35";CET;159958;14003688.36
"OSE IMMUNO";FR0012127173;OSE;"Euronext Paris";EUR;9.32;10.12;9.22;9.86;"10/01/22 17:35";CET;79197;777941.25
OSMOZIS;FR0013231180;ALOSM;"Euronext Growth Paris";EUR;8.35;8.35;7.65;7.80;"10/01/22 17:22";CET;6675;52266.05
"OTELLO CORPORATION";NO0010040611;OTEC;"Oslo B�rs";NOK;26.50;26.60;26.15;26.50;"10/01/22 16:25";CET;60442;1597920.05
OTOVO;NO0010809783;OTOVO;"Euronext Growth Oslo";NOK;25.195;25.195;23.75;23.875;"10/01/22 16:25";CET;301912;7339154.95
OVH;FR0014005HJ9;OVH;"Euronext Paris";EUR;24.25;25.00;24.205;24.785;"10/01/22 17:37";CET;254656;6285583.24
"OVOCA BIO PLC";IE00B4XVDC01;OVXA;"Euronext Growth Dublin";EUR;0.15;0.16;0.15;0.16;"10/01/22 19:11";IST;1950;311.50
OXURION;BE0003846632;OXUR;"Euronext Brussels";EUR;1.802;1.87;1.802;1.87;"10/01/22 17:35";CET;17681;32466.14
"OZ GROUP";BE0003860773;ICE;"Euronext Expert Market";EUR;0.068;0.068;0.068;0.068;"14/12/21 11:30";CET;500;34.00
"PACTE NOVATION";FR0000077992;MLPAC;"Euronext Access Paris";EUR;9.00;9.00;9.00;9.00;"04/01/22 11:30";CET;2;18.00
"PANORO ENERGY";NO0010564701;PEN;"Oslo B�rs";NOK;24.25;24.25;22.65;22.80;"10/01/22 16:29";CET;526970;12390939.60
PANTECH;BE0157892739;-;"Euronext Expert Market";EUR;4.38;4.38;4.38;4.38;"21/09/21 11:30";CET;21;91.98
